2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:08,788.bbq_producer.INFO Today is 2024-06-09 at 08:42 PM
2024-06-09 20:42:08,788.bbq_producer.INFO Running on: posix Darwin 21.4.0
2024-06-09 20:42:08,788.bbq_producer.INFO Python version:  3.12.2
2024-06-09 20:42:08,788.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-06-09 20:42:08,788.bbq_producer.INFO Working dir: /Users/olakunlealabi/Documents/streaming-05-smart-smoker-5
2024-06-09 20:42:08,788.bbq_producer.INFO ==================================================
2024-06-09 20:42:10,879.bbq_producer.INFO Opened RabbitMQ
2024-06-09 20:42:15,672.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:55:45', 36.0)
2024-06-09 20:42:15,697.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:56:10', 241.9)
2024-06-09 20:42:15,721.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:56:15', 241.9)
2024-06-09 20:42:15,748.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:56:35', 40.6)
2024-06-09 20:42:15,775.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:56:40', 40.6)
2024-06-09 20:42:15,798.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:56:40', 36.4)
2024-06-09 20:42:15,823.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:56:45', 36.4)
2024-06-09 20:42:15,844.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:57:10', 242.1)
2024-06-09 20:42:15,866.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:57:15', 242.1)
2024-06-09 20:42:15,889.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:57:35', 41.4)
2024-06-09 20:42:15,913.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:57:40', 41.4)
2024-06-09 20:42:15,936.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:57:40', 36.7)
2024-06-09 20:42:15,967.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:57:45', 36.7)
2024-06-09 20:42:15,992.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:58:10', 240.4)
2024-06-09 20:42:16,016.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:58:15', 240.4)
2024-06-09 20:42:16,036.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:58:35', 42.2)
2024-06-09 20:42:16,058.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:58:40', 42.2)
2024-06-09 20:42:16,080.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:58:40', 37.1)
2024-06-09 20:42:16,100.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:58:45', 37.1)
2024-06-09 20:42:16,120.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:59:10', 240.2)
2024-06-09 20:42:16,139.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 13:59:15', 240.2)
2024-06-09 20:42:16,166.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:59:35', 43.1)
2024-06-09 20:42:16,184.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 13:59:40', 43.1)
2024-06-09 20:42:16,205.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:59:40', 37.6)
2024-06-09 20:42:16,224.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 13:59:45', 37.6)
2024-06-09 20:42:16,243.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:00:10', 240.1)
2024-06-09 20:42:16,270.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:00:15', 240.1)
2024-06-09 20:42:16,292.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:00:35', 44.1)
2024-06-09 20:42:16,314.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:00:40', 44.1)
2024-06-09 20:42:16,339.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:00:40', 38.0)
2024-06-09 20:42:16,359.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:00:45', 38.0)
2024-06-09 20:42:16,383.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:01:10', 239.8)
2024-06-09 20:42:16,406.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:01:15', 239.8)
2024-06-09 20:42:16,431.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:01:35', 45.1)
2024-06-09 20:42:16,449.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:01:40', 45.1)
2024-06-09 20:42:16,469.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:01:40', 38.5)
2024-06-09 20:42:16,489.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:01:45', 38.5)
2024-06-09 20:42:16,508.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:02:10', 239.9)
2024-06-09 20:42:16,533.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:02:15', 239.9)
2024-06-09 20:42:16,555.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:02:35', 46.0)
2024-06-09 20:42:16,579.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:02:40', 46.0)
2024-06-09 20:42:16,600.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:02:40', 39.2)
2024-06-09 20:42:16,625.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:02:45', 39.2)
2024-06-09 20:42:16,648.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:03:10', 240.4)
2024-06-09 20:42:16,671.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:03:15', 240.4)
2024-06-09 20:42:16,694.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:03:35', 47.1)
2024-06-09 20:42:16,715.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:03:40', 47.1)
2024-06-09 20:42:16,737.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:03:40', 39.8)
2024-06-09 20:42:16,758.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:03:45', 39.8)
2024-06-09 20:42:16,785.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:04:10', 240.8)
2024-06-09 20:42:16,807.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:04:15', 240.8)
2024-06-09 20:42:16,834.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:04:35', 48.2)
2024-06-09 20:42:16,860.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:04:40', 48.2)
2024-06-09 20:42:16,881.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:04:40', 40.4)
2024-06-09 20:42:16,909.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:04:45', 40.4)
2024-06-09 20:42:16,935.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:05:10', 241.3)
2024-06-09 20:42:16,958.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:05:15', 241.3)
2024-06-09 20:42:16,979.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:05:35', 49.4)
2024-06-09 20:42:17,005.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:05:40', 49.4)
2024-06-09 20:42:17,027.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:05:40', 41.1)
2024-06-09 20:42:17,056.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:05:45', 41.1)
2024-06-09 20:42:17,082.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:06:10', 241.7)
2024-06-09 20:42:17,111.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:06:15', 241.7)
2024-06-09 20:42:17,136.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:06:35', 50.5)
2024-06-09 20:42:17,165.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:06:40', 50.5)
2024-06-09 20:42:17,188.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:06:40', 41.9)
2024-06-09 20:42:17,213.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:06:45', 41.9)
2024-06-09 20:42:17,238.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:07:10', 242.3)
2024-06-09 20:42:17,262.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:07:15', 242.3)
2024-06-09 20:42:17,284.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:07:35', 51.8)
2024-06-09 20:42:17,313.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:07:40', 51.8)
2024-06-09 20:42:17,336.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:07:40', 42.7)
2024-06-09 20:42:17,360.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:07:45', 42.7)
2024-06-09 20:42:17,378.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:08:10', 243.4)
2024-06-09 20:42:17,401.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:08:15', 243.4)
2024-06-09 20:42:17,422.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:08:35', 52.9)
2024-06-09 20:42:17,448.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:08:40', 52.9)
2024-06-09 20:42:17,475.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:08:40', 43.4)
2024-06-09 20:42:17,496.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:08:45', 43.4)
2024-06-09 20:42:17,519.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:09:10', 242.5)
2024-06-09 20:42:17,542.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:09:15', 242.5)
2024-06-09 20:42:17,565.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:09:35', 54.2)
2024-06-09 20:42:17,589.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:09:40', 54.2)
2024-06-09 20:42:17,611.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:09:40', 44.3)
2024-06-09 20:42:17,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:09:45', 44.3)
2024-06-09 20:42:17,662.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:10:10', 242.1)
2024-06-09 20:42:17,685.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:10:15', 242.1)
2024-06-09 20:42:17,710.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:10:35', 55.6)
2024-06-09 20:42:17,737.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:10:40', 55.6)
2024-06-09 20:42:17,763.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:10:40', 45.4)
2024-06-09 20:42:17,785.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:10:45', 45.4)
2024-06-09 20:42:17,813.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:11:10', 243.3)
2024-06-09 20:42:17,835.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:11:15', 243.3)
2024-06-09 20:42:17,857.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:11:35', 56.8)
2024-06-09 20:42:17,882.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:11:40', 56.8)
2024-06-09 20:42:17,906.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:11:40', 46.1)
2024-06-09 20:42:17,929.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:11:45', 46.1)
2024-06-09 20:42:17,956.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:12:10', 244.0)
2024-06-09 20:42:17,982.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:12:15', 244.0)
2024-06-09 20:42:18,003.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:12:35', 58.2)
2024-06-09 20:42:18,031.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:12:40', 58.2)
2024-06-09 20:42:18,055.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:12:40', 47.1)
2024-06-09 20:42:18,076.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:12:45', 47.1)
2024-06-09 20:42:18,098.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:13:10', 244.3)
2024-06-09 20:42:18,120.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:13:15', 244.3)
2024-06-09 20:42:18,146.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:13:35', 59.4)
2024-06-09 20:42:18,171.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:13:40', 59.4)
2024-06-09 20:42:18,199.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:13:40', 48.1)
2024-06-09 20:42:18,221.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:13:45', 48.1)
2024-06-09 20:42:18,247.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:14:10', 244.7)
2024-06-09 20:42:18,271.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:14:15', 244.7)
2024-06-09 20:42:18,291.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:14:35', 60.7)
2024-06-09 20:42:18,313.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:14:40', 60.7)
2024-06-09 20:42:18,677.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:14:40', 49.1)
2024-06-09 20:42:18,694.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:14:45', 49.1)
2024-06-09 20:42:18,708.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:15:10', 245.2)
2024-06-09 20:42:18,723.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:15:15', 245.2)
2024-06-09 20:42:18,733.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:15:35', 62.1)
2024-06-09 20:42:18,743.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:15:40', 62.1)
2024-06-09 20:42:18,753.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:15:40', 50.2)
2024-06-09 20:42:18,763.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:15:45', 50.2)
2024-06-09 20:42:18,773.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:16:10', 244.8)
2024-06-09 20:42:18,783.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:16:15', 244.8)
2024-06-09 20:42:18,794.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:16:35', 63.3)
2024-06-09 20:42:18,805.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:16:40', 63.3)
2024-06-09 20:42:18,815.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:16:40', 51.2)
2024-06-09 20:42:18,825.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:16:45', 51.2)
2024-06-09 20:42:18,837.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:17:10', 245.3)
2024-06-09 20:42:18,848.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:17:15', 245.3)
2024-06-09 20:42:18,858.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:17:35', 64.5)
2024-06-09 20:42:18,878.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:17:40', 64.5)
2024-06-09 20:42:18,897.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:17:40', 52.3)
2024-06-09 20:42:18,907.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:17:45', 52.3)
2024-06-09 20:42:18,917.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:18:10', 246.1)
2024-06-09 20:42:18,928.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:18:15', 246.1)
2024-06-09 20:42:18,939.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:18:35', 65.6)
2024-06-09 20:42:18,949.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:18:40', 65.6)
2024-06-09 20:42:18,960.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:18:40', 53.3)
2024-06-09 20:42:18,971.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:18:45', 53.3)
2024-06-09 20:42:18,981.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:19:10', 247.7)
2024-06-09 20:42:18,993.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:19:15', 247.7)
2024-06-09 20:42:19,004.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:19:35', 66.9)
2024-06-09 20:42:19,014.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:19:40', 66.9)
2024-06-09 20:42:19,024.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:19:40', 54.4)
2024-06-09 20:42:19,036.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:19:45', 54.4)
2024-06-09 20:42:19,047.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:20:10', 248.1)
2024-06-09 20:42:19,057.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:20:15', 248.1)
2024-06-09 20:42:19,068.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:20:35', 68.1)
2024-06-09 20:42:19,080.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:20:40', 68.1)
2024-06-09 20:42:19,090.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:20:40', 55.6)
2024-06-09 20:42:19,101.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:20:45', 55.6)
2024-06-09 20:42:19,113.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:21:10', 248.8)
2024-06-09 20:42:19,124.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:21:15', 248.8)
2024-06-09 20:42:19,134.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:21:35', 69.2)
2024-06-09 20:42:19,146.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:21:40', 69.2)
2024-06-09 20:42:19,157.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:21:40', 56.7)
2024-06-09 20:42:19,169.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:21:45', 56.7)
2024-06-09 20:42:19,181.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:22:10', 249.4)
2024-06-09 20:42:19,193.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:22:15', 249.4)
2024-06-09 20:42:19,205.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:22:35', 70.3)
2024-06-09 20:42:19,216.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:22:40', 70.3)
2024-06-09 20:42:19,229.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:22:40', 57.9)
2024-06-09 20:42:19,241.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:22:45', 57.9)
2024-06-09 20:42:19,252.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:23:10', 249.8)
2024-06-09 20:42:19,265.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:23:15', 249.8)
2024-06-09 20:42:19,277.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:23:35', 71.5)
2024-06-09 20:42:19,289.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:23:40', 71.5)
2024-06-09 20:42:19,301.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:23:40', 59.1)
2024-06-09 20:42:19,314.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:23:45', 59.1)
2024-06-09 20:42:19,326.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:24:10', 249.2)
2024-06-09 20:42:19,338.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:24:15', 249.2)
2024-06-09 20:42:19,350.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:24:35', 72.6)
2024-06-09 20:42:19,363.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:24:40', 72.6)
2024-06-09 20:42:19,375.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:24:40', 60.3)
2024-06-09 20:42:19,389.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:24:45', 60.3)
2024-06-09 20:42:19,402.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:25:10', 248.1)
2024-06-09 20:42:19,415.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:25:15', 248.1)
2024-06-09 20:42:19,435.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:25:35', 73.8)
2024-06-09 20:42:19,454.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:25:40', 73.8)
2024-06-09 20:42:19,479.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:25:40', 61.5)
2024-06-09 20:42:19,509.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:25:45', 61.5)
2024-06-09 20:42:19,531.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:26:10', 248.5)
2024-06-09 20:42:19,555.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:26:15', 248.5)
2024-06-09 20:42:19,582.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:26:35', 74.9)
2024-06-09 20:42:19,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:26:40', 74.9)
2024-06-09 20:42:19,655.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:26:40', 62.7)
2024-06-09 20:42:19,679.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:26:45', 62.7)
2024-06-09 20:42:19,706.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:27:10', 248.9)
2024-06-09 20:42:19,730.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:27:15', 248.9)
2024-06-09 20:42:19,754.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:27:35', 76.0)
2024-06-09 20:42:19,781.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:27:40', 76.0)
2024-06-09 20:42:19,804.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:27:40', 63.8)
2024-06-09 20:42:19,828.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:27:45', 63.8)
2024-06-09 20:42:19,850.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:28:10', 249.2)
2024-06-09 20:42:19,874.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:28:15', 249.2)
2024-06-09 20:42:19,897.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:28:35', 77.1)
2024-06-09 20:42:19,924.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:28:40', 77.1)
2024-06-09 20:42:19,951.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:28:40', 65.1)
2024-06-09 20:42:19,986.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:28:45', 65.1)
2024-06-09 20:42:20,011.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:29:10', 249.4)
2024-06-09 20:42:20,035.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:29:15', 249.4)
2024-06-09 20:42:20,060.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:29:35', 78.1)
2024-06-09 20:42:20,082.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:29:40', 78.1)
2024-06-09 20:42:20,107.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:29:40', 66.3)
2024-06-09 20:42:20,134.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:29:45', 66.3)
2024-06-09 20:42:20,162.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:30:10', 250.4)
2024-06-09 20:42:20,185.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:30:15', 250.4)
2024-06-09 20:42:20,207.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:30:35', 79.2)
2024-06-09 20:42:20,232.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:30:40', 79.2)
2024-06-09 20:42:20,253.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:30:40', 67.5)
2024-06-09 20:42:20,276.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:30:45', 67.5)
2024-06-09 20:42:20,304.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:31:10', 251.0)
2024-06-09 20:42:20,332.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:31:15', 251.0)
2024-06-09 20:42:20,357.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:31:35', 80.2)
2024-06-09 20:42:20,383.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:31:40', 80.2)
2024-06-09 20:42:20,411.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:31:40', 68.6)
2024-06-09 20:42:20,441.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:31:45', 68.6)
2024-06-09 20:42:20,469.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:32:10', 251.2)
2024-06-09 20:42:20,492.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:32:15', 251.2)
2024-06-09 20:42:20,521.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:32:35', 81.2)
2024-06-09 20:42:20,545.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:32:40', 81.2)
2024-06-09 20:42:20,567.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:32:40', 69.8)
2024-06-09 20:42:20,590.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:32:45', 69.8)
2024-06-09 20:42:20,611.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:33:10', 250.6)
2024-06-09 20:42:20,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 14:33:15', 250.6)
2024-06-09 20:42:20,662.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:33:35', 82.3)
2024-06-09 20:42:20,692.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 14:33:40', 82.3)
2024-06-09 20:42:20,714.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 14:33:40', 70.9)
